id  label
ENSDART00000147204.1  NonCoding
ENSDART00000098784.4  Coding
ENSDART00000158008.1  Coding
ENSDART00000045916.7  Coding
ENSDART00000149293.1  Coding
ENSDART00000114038.2  Coding
ENSDART00000156776.1  NonCoding
ENSDART00000167617.1  NonCoding
ENSDART00000135127.1  NonCoding
ENSDART00000078708.5  Coding
ENSDART00000167765.1  NonCoding
ENSDART00000132782.2  NonCoding
ENSDART00000132678.1  NonCoding
ENSDART00000167887.1  NonCoding
ENSDART00000169082.1  NonCoding
ENSDART00000164341.1  NonCoding
ENSDART00000133148.1  Coding
ENSDART00000169229.1  Coding
ENSDART00000138004.1  NonCoding
ENSDART00000140873.1  NonCoding
ENSDART00000154015.2  NonCoding
ENSDART00000157316.2  NonCoding
ENSDART00000157053.2  NonCoding
ENSDART00000154671.2  NonCoding
ENSDART00000156630.1  NonCoding
ENSDART00000156502.1  NonCoding
ENSDART00000143237.2  NonCoding
ENSDART00000134175.1  NonCoding
ENSDART00000147628.1  NonCoding
ENSDART00000145731.2  NonCoding
ENSDART00000135544.2  NonCoding
ENSDART00000135080.2  NonCoding
ENSDART00000140124.2  NonCoding
ENSDART00000145386.1  NonCoding
ENSDART00000144778.2  NonCoding
ENSDART00000135709.2  NonCoding
ENSDART00000169098.1  Coding
ENSDART00000141031.2  NonCoding
ENSDART00000137418.1  NonCoding
ENSDART00000131848.1  NonCoding
ENSDART00000152408.1  NonCoding
ENSDART00000141488.2  NonCoding
ENSDART00000145442.2  NonCoding
ENSDART00000136917.2  NonCoding
ENSDART00000138513.1  NonCoding
ENSDART00000159398.1  NonCoding
ENSDART00000166417.1  NonCoding
ENSDART00000143062.2  NonCoding
ENSDART00000133987.1  Coding
ENSDART00000137470.1  NonCoding
ENSDART00000136725.2  NonCoding
ENSDART00000132849.1  NonCoding
ENSDART00000155864.2  NonCoding
ENSDART00000154241.1  NonCoding
ENSDART00000161899.1  NonCoding
ENSDART00000170283.1  Coding
ENSDART00000133266.1  NonCoding
ENSDART00000141433.1  NonCoding
ENSDART00000133726.1  NonCoding
ENSDART00000144442.1  NonCoding
ENSDART00000156888.1  NonCoding
ENSDART00000155141.2  NonCoding
ENSDART00000157009.2  NonCoding
ENSDART00000153753.2  NonCoding
ENSDART00000156966.2  NonCoding
ENSDART00000156802.1  NonCoding
ENSDART00000142281.1  NonCoding
ENSDART00000139364.1  NonCoding
ENSDART00000159619.1  Coding
ENSDART00000130499.2  NonCoding
ENSDART00000139660.1  NonCoding
ENSDART00000143893.1  NonCoding
ENSDART00000138195.1  NonCoding
ENSDART00000145143.2  NonCoding
ENSDART00000132655.2  NonCoding
ENSDART00000137051.1  NonCoding
ENSDART00000157586.1  NonCoding
ENSDART00000154500.1  Coding
ENSDART00000133485.1  NonCoding
ENSDART00000142116.1  Coding
ENSDART00000147531.2  NonCoding
ENSDART00000134401.1  NonCoding
ENSDART00000132410.1  NonCoding
ENSDART00000143646.1  NonCoding
ENSDART00000162963.1  Coding
ENSDART00000138331.1  NonCoding
ENSDART00000135310.1  NonCoding
ENSDART00000140898.1  NonCoding
ENSDART00000144602.1  NonCoding
ENSDART00000165730.1  NonCoding
ENSDART00000148063.2  NonCoding
ENSDART00000138814.1  NonCoding
ENSDART00000132875.2  NonCoding
ENSDART00000136341.2  NonCoding
ENSDART00000147273.2  NonCoding
ENSDART00000131500.2  NonCoding
ENSDART00000144661.1  NonCoding
ENSDART00000140692.1  NonCoding
ENSDART00000154516.2  Coding
ENSDART00000172242.1  Coding
ENSDART00000140956.1  Coding
ENSDART00000143119.1  Coding
ENSDART00000157049.2  NonCoding
ENSDART00000155250.1  NonCoding
ENSDART00000159105.1  Coding
ENSDART00000156348.2  NonCoding
ENSDART00000155647.1  NonCoding
ENSDART00000142634.1  Coding
ENSDART00000138681.1  NonCoding
ENSDART00000166716.1  NonCoding
ENSDART00000173342.1  NonCoding
ENSDART00000173193.1  NonCoding
ENSDART00000144056.3  NonCoding
ENSDART00000144132.3  NonCoding
ENSDART00000143212.2  NonCoding
ENSDART00000139344.3  NonCoding
ENSDART00000173196.1  NonCoding
ENSDART00000136861.2  NonCoding
ENSDART00000147018.3  NonCoding
ENSDART00000167237.1  Coding
ENSDART00000136028.1  NonCoding
ENSDART00000140656.1  NonCoding
ENSDART00000138811.1  NonCoding
ENSDART00000135333.1  NonCoding
ENSDART00000110654.3  Coding
ENSDART00000097920.4  Coding
ENSDART00000141080.1  NonCoding
ENSDART00000146012.1  NonCoding
ENSDART00000142126.2  NonCoding
ENSDART00000145473.2  Coding
ENSDART00000141307.2  NonCoding
ENSDART00000138778.1  NonCoding
ENSDART00000157348.1  NonCoding
ENSDART00000155644.1  NonCoding
ENSDART00000164417.1  NonCoding
ENSDART00000147842.1  NonCoding
ENSDART00000145041.1  NonCoding
ENSDART00000145525.1  NonCoding
ENSDART00000167785.1  NonCoding
ENSDART00000141053.1  NonCoding
ENSDART00000160101.1  NonCoding
ENSDART00000136652.1  NonCoding
ENSDART00000156815.1  NonCoding
ENSDART00000156868.1  NonCoding
ENSDART00000155071.1  NonCoding
ENSDART00000134736.2  NonCoding
ENSDART00000147910.1  Coding
ENSDART00000153996.2  NonCoding
ENSDART00000074806.4  Coding
ENSDART00000150157.1  NonCoding
ENSDART00000142082.2  NonCoding
ENSDART00000146738.2  NonCoding
ENSDART00000132809.1  NonCoding
ENSDART00000157140.1  NonCoding
ENSDART00000167989.1  Coding
ENSDART00000122301.3  Coding
ENSDART00000163253.1  NonCoding
ENSDART00000158274.1  NonCoding
ENSDART00000139275.2  NonCoding
ENSDART00000137585.1  NonCoding
ENSDART00000168204.1  Coding
ENSDART00000135926.1  NonCoding
ENSDART00000149792.1  NonCoding
ENSDART00000133712.1  NonCoding
ENSDART00000161901.1  NonCoding
ENSDART00000134236.1  NonCoding
ENSDART00000146516.1  Coding
ENSDART00000139714.1  NonCoding
ENSDART00000140462.1  NonCoding
ENSDART00000135693.1  NonCoding
ENSDART00000134703.1  NonCoding
ENSDART00000132842.1  NonCoding
ENSDART00000135173.1  NonCoding
ENSDART00000144362.1  NonCoding
ENSDART00000147293.1  NonCoding
ENSDART00000159118.1  NonCoding
ENSDART00000132288.1  NonCoding
ENSDART00000141753.1  NonCoding
ENSDART00000156763.1  NonCoding
ENSDART00000132231.1  NonCoding
ENSDART00000142282.1  NonCoding
ENSDART00000133298.1  NonCoding
ENSDART00000135978.1  NonCoding
ENSDART00000133261.1  NonCoding
ENSDART00000136752.1  NonCoding
ENSDART00000145176.1  NonCoding
ENSDART00000140289.1  Coding
ENSDART00000161126.1  Coding
ENSDART00000166162.1  NonCoding
ENSDART00000142654.1  NonCoding
ENSDART00000173134.1  NonCoding
ENSDART00000090117.5  NonCoding
ENSDART00000141732.2  NonCoding
ENSDART00000171443.1  NonCoding
ENSDART00000136224.1  Coding
ENSDART00000162447.1  Coding
ENSDART00000134457.1  NonCoding
ENSDART00000138216.1  NonCoding
ENSDART00000147477.1  Coding
ENSDART00000137407.2  NonCoding
ENSDART00000143209.1  NonCoding
ENSDART00000144628.2  NonCoding
ENSDART00000132544.1  NonCoding
ENSDART00000165651.1  NonCoding
ENSDART00000156810.1  NonCoding
ENSDART00000147745.2  NonCoding
ENSDART00000137571.2  NonCoding
ENSDART00000143217.2  NonCoding
ENSDART00000134086.1  NonCoding
ENSDART00000147155.1  NonCoding
ENSDART00000132765.2  NonCoding
ENSDART00000140030.1  NonCoding
ENSDART00000147776.1  NonCoding
ENSDART00000137226.2  NonCoding
ENSDART00000135734.1  Coding
ENSDART00000150595.1  NonCoding
ENSDART00000159374.1  NonCoding
ENSDART00000169118.1  NonCoding
ENSDART00000160599.1  NonCoding
ENSDART00000154016.1  Coding
ENSDART00000158722.1  NonCoding
ENSDART00000172887.1  NonCoding
ENSDART00000173338.1  NonCoding
ENSDART00000144049.1  NonCoding
ENSDART00000142642.1  NonCoding
ENSDART00000174010.1  NonCoding
ENSDART00000173815.1  NonCoding
ENSDART00000131725.1  Coding
ENSDART00000134838.1  NonCoding
ENSDART00000133639.1  NonCoding
ENSDART00000142490.2  NonCoding
ENSDART00000132783.2  NonCoding
ENSDART00000148036.1  NonCoding
ENSDART00000150235.1  NonCoding
ENSDART00000111052.3  Coding
ENSDART00000168571.1  NonCoding
ENSDART00000132537.1  NonCoding
ENSDART00000154809.2  NonCoding
ENSDART00000153475.2  NonCoding
ENSDART00000156268.2  NonCoding
ENSDART00000153659.2  NonCoding
ENSDART00000136523.2  NonCoding
ENSDART00000139038.2  NonCoding
ENSDART00000140810.1  NonCoding
ENSDART00000145311.2  NonCoding
ENSDART00000141400.2  NonCoding
ENSDART00000139464.1  NonCoding
ENSDART00000140292.1  NonCoding
ENSDART00000155858.1  Coding
ENSDART00000153989.1  Coding
ENSDART00000156440.1  Coding
ENSDART00000158155.1  Coding
ENSDART00000167410.1  NonCoding
ENSDART00000155517.2  NonCoding
ENSDART00000156069.2  NonCoding
ENSDART00000157132.1  NonCoding
ENSDART00000156934.1  NonCoding
ENSDART00000155495.1  NonCoding
ENSDART00000164056.1  Coding
ENSDART00000166134.1  NonCoding
ENSDART00000136635.1  NonCoding
ENSDART00000145779.2  Coding
ENSDART00000114497.2  Coding
ENSDART00000145772.3  NonCoding
ENSDART00000153698.1  Coding
ENSDART00000140700.1  NonCoding
ENSDART00000153606.2  NonCoding
ENSDART00000154444.2  NonCoding
ENSDART00000155105.2  NonCoding
ENSDART00000156594.2  NonCoding
ENSDART00000153724.1  NonCoding
ENSDART00000132640.1  NonCoding
ENSDART00000159698.1  NonCoding
ENSDART00000158301.1  NonCoding
ENSDART00000164330.1  NonCoding
ENSDART00000163531.1  NonCoding
ENSDART00000163566.1  Coding
ENSDART00000136181.1  NonCoding
ENSDART00000141519.1  NonCoding
ENSDART00000154838.1  NonCoding
ENSDART00000144738.1  Coding
ENSDART00000097452.3  Coding
ENSDART00000141905.1  NonCoding
ENSDART00000146222.1  NonCoding
ENSDART00000150287.2  NonCoding
ENSDART00000150419.1  Coding
ENSDART00000139693.1  NonCoding
ENSDART00000157850.1  NonCoding
ENSDART00000139954.1  NonCoding
ENSDART00000155271.1  NonCoding
ENSDART00000134445.1  NonCoding
ENSDART00000137682.1  NonCoding
ENSDART00000171761.1  NonCoding
ENSDART00000144243.1  NonCoding
ENSDART00000141755.1  NonCoding
ENSDART00000156362.1  NonCoding
ENSDART00000133685.1  Coding
ENSDART00000121951.2  Coding
ENSDART00000156642.2  NonCoding
ENSDART00000156487.2  NonCoding
ENSDART00000153811.1  NonCoding
ENSDART00000154982.1  NonCoding
ENSDART00000133953.1  NonCoding
ENSDART00000133736.1  NonCoding
ENSDART00000135033.1  NonCoding
ENSDART00000156534.1  Coding
ENSDART00000154989.1  Coding
ENSDART00000135377.1  NonCoding
ENSDART00000168407.1  NonCoding
ENSDART00000162939.1  NonCoding
ENSDART00000169435.1  NonCoding
ENSDART00000163658.1  NonCoding
ENSDART00000171290.1  NonCoding
ENSDART00000160689.1  NonCoding
ENSDART00000153516.1  NonCoding
ENSDART00000123717.2  Coding
ENSDART00000135609.1  NonCoding
ENSDART00000134446.1  NonCoding
ENSDART00000145786.1  NonCoding
ENSDART00000150101.1  NonCoding
ENSDART00000136352.1  NonCoding
ENSDART00000141020.1  Coding
ENSDART00000123488.2  Coding
ENSDART00000131480.1  NonCoding
ENSDART00000133615.1  NonCoding
ENSDART00000137732.1  NonCoding
ENSDART00000148979.1  NonCoding
ENSDART00000156510.1  Coding
ENSDART00000135378.1  NonCoding
ENSDART00000142948.1  NonCoding
ENSDART00000147720.1  NonCoding
ENSDART00000155909.2  NonCoding
ENSDART00000157336.2  NonCoding
ENSDART00000153664.2  NonCoding
ENSDART00000154203.2  NonCoding
ENSDART00000155023.2  NonCoding
ENSDART00000157084.2  NonCoding
ENSDART00000156199.1  NonCoding
ENSDART00000154298.1  NonCoding
ENSDART00000154907.1  NonCoding
ENSDART00000143551.1  NonCoding
ENSDART00000172711.1  NonCoding
ENSDART00000168303.1  NonCoding
ENSDART00000141430.1  Coding
ENSDART00000149921.1  NonCoding
ENSDART00000157152.1  NonCoding
ENSDART00000056885.6  Coding
ENSDART00000145847.1  NonCoding
ENSDART00000146404.2  NonCoding
ENSDART00000135995.1  NonCoding
ENSDART00000147249.1  NonCoding
ENSDART00000133969.1  NonCoding
ENSDART00000136854.1  NonCoding
ENSDART00000160949.1  Coding
ENSDART00000166460.1  NonCoding
ENSDART00000169879.1  NonCoding
ENSDART00000160872.1  NonCoding
ENSDART00000170746.1  NonCoding
ENSDART00000138022.2  NonCoding
ENSDART00000142019.2  NonCoding
ENSDART00000140630.1  NonCoding
ENSDART00000146945.2  Coding
ENSDART00000141396.2  NonCoding
ENSDART00000137803.1  NonCoding
ENSDART00000135596.1  Coding
ENSDART00000171653.1  NonCoding
ENSDART00000138340.1  NonCoding
ENSDART00000165952.1  Coding
ENSDART00000160423.1  Coding
ENSDART00000148783.1  Coding
ENSDART00000099616.4  Coding
ENSDART00000135557.1  Coding
ENSDART00000135306.1  NonCoding
ENSDART00000165717.1  Coding
ENSDART00000134397.1  NonCoding
ENSDART00000135622.1  NonCoding
ENSDART00000165984.1  NonCoding
ENSDART00000138841.1  NonCoding
ENSDART00000137553.1  NonCoding
ENSDART00000106606.4  Coding
ENSDART00000106374.2  Coding
ENSDART00000161936.1  Coding
ENSDART00000143035.1  NonCoding
ENSDART00000139796.2  NonCoding
ENSDART00000140629.2  NonCoding
ENSDART00000142363.1  NonCoding
ENSDART00000134609.1  Coding
ENSDART00000142266.1  NonCoding
ENSDART00000160680.1  NonCoding
ENSDART00000135879.1  NonCoding
ENSDART00000139810.1  NonCoding
ENSDART00000144011.1  NonCoding
ENSDART00000163567.1  NonCoding
ENSDART00000143717.1  NonCoding
ENSDART00000170436.1  NonCoding
ENSDART00000133294.1  NonCoding
ENSDART00000144314.1  NonCoding
ENSDART00000134903.2  NonCoding
ENSDART00000147069.1  Coding
ENSDART00000139858.1  NonCoding
ENSDART00000133613.1  NonCoding
ENSDART00000143684.1  NonCoding
ENSDART00000139131.1  NonCoding
ENSDART00000155755.1  NonCoding
ENSDART00000132195.2  NonCoding
ENSDART00000144586.2  NonCoding
ENSDART00000140174.2  NonCoding
ENSDART00000140029.2  NonCoding
ENSDART00000145080.2  NonCoding
ENSDART00000137498.1  NonCoding
ENSDART00000147585.1  NonCoding
ENSDART00000166211.1  NonCoding
ENSDART00000168948.1  NonCoding
ENSDART00000153802.1  NonCoding
ENSDART00000147304.2  NonCoding
ENSDART00000145913.2  NonCoding
ENSDART00000138618.1  NonCoding
ENSDART00000142094.1  NonCoding
ENSDART00000148985.1  NonCoding
ENSDART00000167669.1  NonCoding
ENSDART00000136732.1  Coding
ENSDART00000014205.7  Coding
ENSDART00000163994.1  Coding
ENSDART00000140497.1  NonCoding
ENSDART00000137545.2  NonCoding
ENSDART00000162833.2  NonCoding
ENSDART00000162160.1  NonCoding
ENSDART00000167832.1  NonCoding
ENSDART00000170690.1  NonCoding
ENSDART00000167755.1  NonCoding
ENSDART00000170236.1  NonCoding
ENSDART00000170244.1  NonCoding
ENSDART00000163497.1  NonCoding
ENSDART00000169989.1  NonCoding
ENSDART00000135275.1  NonCoding
ENSDART00000147457.2  NonCoding
ENSDART00000147840.1  NonCoding
ENSDART00000140000.1  NonCoding
ENSDART00000143418.1  Coding
ENSDART00000139833.1  NonCoding
ENSDART00000148699.1  NonCoding
ENSDART00000160316.1  NonCoding
ENSDART00000147534.1  NonCoding
ENSDART00000157930.1  NonCoding
ENSDART00000170656.1  NonCoding
ENSDART00000169150.1  NonCoding
ENSDART00000134220.1  NonCoding
ENSDART00000135317.1  Coding
ENSDART00000133445.1  NonCoding
ENSDART00000147575.1  NonCoding
ENSDART00000148343.1  NonCoding
ENSDART00000167235.1  Coding
ENSDART00000165696.1  NonCoding
ENSDART00000172388.1  Coding
ENSDART00000157649.1  NonCoding
ENSDART00000144263.1  NonCoding
ENSDART00000139803.1  NonCoding
ENSDART00000167083.1  NonCoding
ENSDART00000147811.2  NonCoding
ENSDART00000147227.1  NonCoding
ENSDART00000171655.1  Coding
ENSDART00000172833.1  Coding
ENSDART00000152763.1  NonCoding
ENSDART00000169947.1  NonCoding
ENSDART00000168347.1  NonCoding
ENSDART00000163105.1  NonCoding
ENSDART00000141041.2  NonCoding
ENSDART00000140222.1  NonCoding
ENSDART00000108851.3  Coding
ENSDART00000165596.1  Coding
ENSDART00000164360.1  NonCoding
ENSDART00000144468.1  NonCoding
ENSDART00000137813.1  NonCoding
ENSDART00000132478.1  NonCoding
ENSDART00000167802.1  NonCoding
ENSDART00000135910.2  NonCoding
ENSDART00000139272.1  NonCoding
ENSDART00000121711.2  Coding
ENSDART00000135029.1  NonCoding
ENSDART00000134558.1  NonCoding
ENSDART00000144064.2  NonCoding
ENSDART00000132013.2  NonCoding
ENSDART00000145059.1  NonCoding
ENSDART00000136802.1  NonCoding
ENSDART00000145462.2  NonCoding
ENSDART00000145004.2  NonCoding
ENSDART00000158727.1  Coding
ENSDART00000160523.1  Coding
ENSDART00000171373.1  NonCoding
ENSDART00000149277.1  NonCoding
ENSDART00000132194.1  Coding
ENSDART00000155637.1  NonCoding
ENSDART00000140614.1  NonCoding
ENSDART00000138430.1  NonCoding
ENSDART00000141274.1  NonCoding
ENSDART00000136867.1  Coding
ENSDART00000165444.1  Coding
ENSDART00000156473.1  NonCoding
ENSDART00000142375.1  NonCoding
ENSDART00000153634.1  NonCoding
ENSDART00000138998.1  NonCoding
ENSDART00000143380.1  NonCoding
ENSDART00000121570.2  NonCoding
ENSDART00000149388.1  Coding
ENSDART00000143083.1  Coding
ENSDART00000168622.1  NonCoding
ENSDART00000150215.1  NonCoding
ENSDART00000131943.1  NonCoding
ENSDART00000158775.1  NonCoding
ENSDART00000138497.1  NonCoding
ENSDART00000147258.2  NonCoding
ENSDART00000138770.2  NonCoding
ENSDART00000135793.1  NonCoding
ENSDART00000135929.1  NonCoding
ENSDART00000137903.1  NonCoding
ENSDART00000139985.1  NonCoding
ENSDART00000132479.1  NonCoding
ENSDART00000137360.1  NonCoding
ENSDART00000141907.1  NonCoding
ENSDART00000105865.4  NonCoding
ENSDART00000142254.1  NonCoding
ENSDART00000155530.1  Coding
ENSDART00000146494.1  NonCoding
ENSDART00000139173.2  NonCoding
ENSDART00000144498.1  NonCoding
ENSDART00000155976.1  NonCoding
ENSDART00000155798.2  NonCoding
ENSDART00000155625.2  NonCoding
ENSDART00000156441.1  NonCoding
ENSDART00000154317.1  NonCoding
ENSDART00000141805.1  NonCoding
ENSDART00000147954.1  NonCoding
ENSDART00000146398.1  NonCoding
ENSDART00000144462.1  Coding
ENSDART00000130034.2  Coding
ENSDART00000137632.2  Coding
ENSDART00000138444.1  NonCoding
ENSDART00000144412.1  NonCoding
ENSDART00000135765.1  Coding
ENSDART00000161405.1  NonCoding
ENSDART00000164562.1  NonCoding
ENSDART00000168000.1  NonCoding
ENSDART00000157835.1  NonCoding
ENSDART00000170559.1  NonCoding
ENSDART00000161886.1  NonCoding
ENSDART00000170404.1  NonCoding
ENSDART00000167103.1  NonCoding
ENSDART00000139371.2  NonCoding
ENSDART00000132634.1  NonCoding
ENSDART00000143155.1  Coding
ENSDART00000114118.3  Coding
ENSDART00000144953.2  Coding
ENSDART00000139896.1  Coding
ENSDART00000142207.2  NonCoding
ENSDART00000141644.1  Coding
ENSDART00000140314.1  NonCoding
ENSDART00000132010.1  NonCoding
ENSDART00000138477.1  NonCoding
ENSDART00000143570.1  Coding
ENSDART00000146791.1  NonCoding
ENSDART00000138538.1  NonCoding
ENSDART00000169045.1  NonCoding
ENSDART00000144079.1  NonCoding
ENSDART00000136477.1  NonCoding
ENSDART00000137723.1  NonCoding
ENSDART00000134676.1  NonCoding
ENSDART00000139773.1  NonCoding
ENSDART00000167467.1  NonCoding
ENSDART00000147950.2  NonCoding
ENSDART00000143274.2  NonCoding
ENSDART00000138845.1  NonCoding
ENSDART00000173253.1  NonCoding
ENSDART00000172765.1  NonCoding
ENSDART00000131703.1  NonCoding
ENSDART00000136335.2  Coding
ENSDART00000146513.1  NonCoding
ENSDART00000140470.2  Coding
ENSDART00000140160.1  NonCoding
ENSDART00000146731.2  NonCoding
ENSDART00000134553.1  NonCoding
ENSDART00000161998.1  Coding
ENSDART00000148255.1  NonCoding
ENSDART00000077160.1  Coding
ENSDART00000135543.1  NonCoding
ENSDART00000157568.1  NonCoding
ENSDART00000170833.1  NonCoding
ENSDART00000157927.1  NonCoding
ENSDART00000151760.1  NonCoding
ENSDART00000139791.1  NonCoding
ENSDART00000133506.1  NonCoding
ENSDART00000162436.1  NonCoding
ENSDART00000145411.2  NonCoding
ENSDART00000139453.2  NonCoding
ENSDART00000160891.1  NonCoding
ENSDART00000163666.1  NonCoding
ENSDART00000152366.1  NonCoding
ENSDART00000139301.1  NonCoding
ENSDART00000148077.2  NonCoding
ENSDART00000140964.2  NonCoding
ENSDART00000135210.2  NonCoding
ENSDART00000140821.1  NonCoding
ENSDART00000140989.1  NonCoding
ENSDART00000144971.1  NonCoding
ENSDART00000147668.1  Coding
ENSDART00000161390.1  Coding
ENSDART00000169004.1  Coding
ENSDART00000142007.2  NonCoding
ENSDART00000131457.2  NonCoding
ENSDART00000134786.1  NonCoding
ENSDART00000138612.2  NonCoding
ENSDART00000132022.2  NonCoding
ENSDART00000140919.1  NonCoding
ENSDART00000134623.1  NonCoding
ENSDART00000166569.1  Coding
ENSDART00000161999.1  NonCoding
ENSDART00000171740.1  NonCoding
ENSDART00000172630.1  NonCoding
ENSDART00000155962.2  NonCoding
ENSDART00000155493.1  NonCoding
ENSDART00000154644.1  NonCoding
ENSDART00000169716.1  Coding
ENSDART00000124197.2  Coding
ENSDART00000138439.1  NonCoding
ENSDART00000143204.1  NonCoding
ENSDART00000140888.1  NonCoding
ENSDART00000142635.1  NonCoding
ENSDART00000138459.1  NonCoding
ENSDART00000159523.1  Coding
ENSDART00000156437.2  Coding
ENSDART00000111841.2  Coding
ENSDART00000135615.2  NonCoding
ENSDART00000141291.1  NonCoding
ENSDART00000158085.1  NonCoding
ENSDART00000159129.1  NonCoding
ENSDART00000144134.2  NonCoding
ENSDART00000139322.1  NonCoding
ENSDART00000141232.2  NonCoding
ENSDART00000148221.2  NonCoding
ENSDART00000137490.1  NonCoding
ENSDART00000173978.1  NonCoding
ENSDART00000173850.1  NonCoding
ENSDART00000140838.1  NonCoding
ENSDART00000135157.2  NonCoding
ENSDART00000144610.1  NonCoding
ENSDART00000136429.1  NonCoding
ENSDART00000147235.2  NonCoding
ENSDART00000135162.1  NonCoding
ENSDART00000147722.1  NonCoding
ENSDART00000168196.1  NonCoding
ENSDART00000136296.1  Coding
ENSDART00000139667.1  NonCoding
ENSDART00000163527.1  NonCoding
ENSDART00000164481.1  NonCoding
ENSDART00000163614.1  NonCoding
ENSDART00000139903.2  NonCoding
ENSDART00000163159.1  Coding
ENSDART00000159008.1  NonCoding
ENSDART00000159187.1  NonCoding
ENSDART00000150481.1  NonCoding
ENSDART00000150531.1  NonCoding
ENSDART00000146002.1  NonCoding
ENSDART00000139836.1  NonCoding
ENSDART00000158054.1  NonCoding
ENSDART00000148223.1  NonCoding
ENSDART00000150197.1  NonCoding
ENSDART00000139024.1  NonCoding
ENSDART00000142331.1  NonCoding
ENSDART00000146392.1  NonCoding
ENSDART00000133879.1  NonCoding
ENSDART00000166671.1  NonCoding
ENSDART00000147025.1  NonCoding
ENSDART00000134618.1  NonCoding
ENSDART00000169850.1  NonCoding
ENSDART00000138659.1  NonCoding
ENSDART00000140013.1  NonCoding
ENSDART00000140713.1  Coding
ENSDART00000137296.1  NonCoding
ENSDART00000160099.1  NonCoding
ENSDART00000171257.2  NonCoding
ENSDART00000169054.1  NonCoding
ENSDART00000157590.1  NonCoding
ENSDART00000170910.1  NonCoding
ENSDART00000162311.1  NonCoding
ENSDART00000160739.1  NonCoding
ENSDART00000157544.1  NonCoding
ENSDART00000156338.1  NonCoding
ENSDART00000147734.2  NonCoding
ENSDART00000161879.1  NonCoding
ENSDART00000169471.1  NonCoding
ENSDART00000169543.1  NonCoding
ENSDART00000140407.1  NonCoding
ENSDART00000173961.1  Coding
ENSDART00000169506.1  NonCoding
ENSDART00000169280.1  NonCoding
ENSDART00000143737.1  NonCoding
ENSDART00000171907.1  NonCoding
ENSDART00000150363.1  NonCoding
ENSDART00000145237.1  NonCoding
ENSDART00000155940.1  NonCoding
ENSDART00000167170.1  NonCoding
ENSDART00000160642.1  Coding
ENSDART00000159539.1  NonCoding
ENSDART00000172153.1  NonCoding
ENSDART00000098043.4  NonCoding
ENSDART00000164698.1  NonCoding
ENSDART00000141524.1  NonCoding
ENSDART00000170377.1  NonCoding
ENSDART00000160232.1  NonCoding
ENSDART00000165762.1  NonCoding
ENSDART00000162602.1  NonCoding
ENSDART00000143254.1  Coding
ENSDART00000160594.1  NonCoding
ENSDART00000134522.1  NonCoding
ENSDART00000123228.2  Coding
ENSDART00000131404.1  NonCoding
ENSDART00000135181.1  NonCoding
ENSDART00000169937.1  Coding
ENSDART00000170716.1  Coding
ENSDART00000164756.1  NonCoding
ENSDART00000144291.1  NonCoding
ENSDART00000146798.1  NonCoding
ENSDART00000158818.1  Coding
ENSDART00000163130.1  Coding
ENSDART00000144231.1  NonCoding
ENSDART00000146374.1  Coding
ENSDART00000075430.5  Coding
ENSDART00000138534.1  NonCoding
ENSDART00000146324.1  NonCoding
ENSDART00000156240.1  Coding
ENSDART00000144491.1  NonCoding
ENSDART00000159164.1  NonCoding
ENSDART00000134388.1  Coding
ENSDART00000166153.1  NonCoding
ENSDART00000163460.1  NonCoding
ENSDART00000163592.1  NonCoding
ENSDART00000160020.1  NonCoding
ENSDART00000160541.1  NonCoding
ENSDART00000157791.1  Coding
ENSDART00000166781.1  Coding
ENSDART00000167471.1  Coding
ENSDART00000161806.1  Coding
ENSDART00000171651.1  NonCoding
ENSDART00000160573.1  NonCoding
ENSDART00000153608.1  Coding
ENSDART00000059631.4  Coding
ENSDART00000137318.1  NonCoding
ENSDART00000138153.1  NonCoding
ENSDART00000138248.1  Coding
ENSDART00000141772.1  NonCoding
ENSDART00000143224.1  NonCoding
ENSDART00000136843.1  NonCoding
ENSDART00000140438.1  NonCoding
ENSDART00000154340.1  NonCoding
ENSDART00000153715.1  NonCoding
ENSDART00000158931.1  NonCoding
ENSDART00000164531.1  NonCoding
ENSDART00000137011.1  NonCoding
ENSDART00000138428.2  NonCoding
ENSDART00000142632.1  NonCoding
ENSDART00000131565.2  NonCoding
ENSDART00000146421.2  NonCoding
ENSDART00000134438.1  NonCoding
ENSDART00000161313.1  NonCoding
ENSDART00000143729.1  NonCoding
ENSDART00000157779.1  NonCoding
ENSDART00000146033.1  NonCoding
ENSDART00000133220.1  NonCoding
ENSDART00000154209.1  Coding
ENSDART00000140763.1  NonCoding
ENSDART00000148150.1  NonCoding
ENSDART00000135635.3  NonCoding
ENSDART00000145547.3  NonCoding
ENSDART00000153990.2  NonCoding
ENSDART00000148467.3  NonCoding
ENSDART00000155019.2  NonCoding
ENSDART00000149845.3  NonCoding
ENSDART00000155522.1  NonCoding
ENSDART00000137680.1  Coding
ENSDART00000133473.1  NonCoding
ENSDART00000142599.1  NonCoding
ENSDART00000142535.1  NonCoding
ENSDART00000145284.1  Coding
ENSDART00000141296.1  NonCoding
ENSDART00000147312.1  NonCoding
ENSDART00000145089.1  NonCoding
ENSDART00000146584.1  NonCoding
ENSDART00000163799.1  Coding
ENSDART00000139450.1  NonCoding
ENSDART00000154720.2  Coding
ENSDART00000155791.1  Coding
ENSDART00000156282.1  Coding
ENSDART00000144630.1  NonCoding
ENSDART00000131391.1  Coding
ENSDART00000169510.1  Coding
